Numero de Tratativas;Número da programação;Aut. embarque;Tipo de programação;Situação programação;CNPJ Transportadora;Transportadora;Nome local de atendimento;Situação prazo programação;Previsão início atendimento (BRA);Situação viagem;Dt. inclusão da programação;Cidade de destino;Dt chegada local de atendimento (BRA);Dt saída local de atendimento (BRA);Cidade de origem;Cidade local de atendimento;Placa do veículo;Placa da carreta 1;Embarcador;Placa da carreta 2;Valor da viagem;Data de criação da AE;Observação Aberta;Última tratativa
0;3SSZ336873A;864529;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;SHERWIN WILLIAMS - 01;No prazo;21/03/2023 22:00:00;CONCLUIDA;16/03/2023 12:56:15;;21/03/2023 20:45:00;22/03/2023 07:11:00;;TABOAO DA SERRA/SP;RIT6B16 ;GHG6C34 ;LOG IN LOGISTICA INTERMODAL SA          ;;;20/03/2023 19:23:10;...;
0;3SSZ336874A;864533;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;SHERWIN WILLIAMS - 01;No prazo;21/03/2023 22:00:00;CONCLUIDA;16/03/2023 12:56:15;;21/03/2023 20:45:00;22/03/2023 07:11:00;;TABOAO DA SERRA/SP;RIR5J05 ;GHC4H31 ;LOG IN LOGISTICA INTERMODAL SA          ;;;20/03/2023 19:25:44;...;
0;3REC75288A;865751;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;MAGAZINE LUIZA S/A;No prazo;22/03/2023 06:00:00;CONCLUIDA;17/03/2023 17:35:34;;22/03/2023 05:16:39;22/03/2023 12:01:19;SAO GONCALO DO AMARANTE/CE;MARACANAU/CE;AUT4661 ;IXY8017 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 16:00:57;AE 24880788;
0;3SSZ337254A;865952;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;MAGAZINE LUIZA-RIBEIRAO PRETO (1);No prazo;22/03/2023 06:00:00;CONCLUIDA;20/03/2023 12:07:39;;22/03/2023 06:00:00;22/03/2023 11:00:00;SANTOS/SP;RIBEIRAO PRETO/SP;RIT6B25 ;GEQ1F03 ;ELECTROLUX DO BRASIL S.A;;1,00;21/03/2023 17:36:07;AE 24879061;
0;3REC75292A;865405;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;22/03/2023 06:30:00;CONCLUIDA;17/03/2023 17:34:46;;21/03/2023 14:38:09;22/03/2023 09:20:14;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;HXS6578 ;MQY1C14 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 11:19:30;...;
0;3REC75236A;;Entrega;CANCELADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;GDC ALIMENTOS S A;;22/03/2023 07:00:00;SEM VIAGEM;17/03/2023 16:34:16;;;;IPOJUCA/PE;ALHANDRA/PB;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3REC75287A;865556;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;ESMALTEC S/A;No prazo;22/03/2023 07:00:00;CONCLUIDA;17/03/2023 17:34:45;;22/03/2023 06:35:00;22/03/2023 17:08:09;SAO GONCALO DO AMARANTE/CE;MARACANAU/CE;ASD2277 ;APU0H68 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 13:45:35;...;
0;3REC75298A;;Entrega;CANCELADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;J SLEIMAN E CIA LTDA;;22/03/2023 07:00:00;SEM VIAGEM;17/03/2023 17:34:47;;;;SAO GONCALO DO AMARANTE/CE;FORTALEZA/CE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3REC75312A;866454;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;ATACADAO S A;No prazo;22/03/2023 07:00:00;CONCLUIDA;20/03/2023 13:48:36;;22/03/2023 06:03:00;23/03/2023 05:19:38;IPOJUCA/PE;IGARASSU/PE;KGE8B12 ;KLM7J03 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 00:59:39;sml 27223631;
0;3REC75313A;;Entrega;CANCELADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;ATACADAO S A;;22/03/2023 07:00:00;SEM VIAGEM;20/03/2023 13:48:36;;;;IPOJUCA/PE;IGARASSU/PE;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;1,00;;...;
0;3REC75238A;866448;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;PRAFESTA IND COM DE DESCARTAVEIS LTDA;No prazo;22/03/2023 08:00:00;CONCLUIDA;17/03/2023 16:36:00;;22/03/2023 07:09:24;22/03/2023 11:48:10;IPOJUCA/PE;CABO DE SANTO AGOSTINHO/PE;KAR5052 ;CPI8803 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 00:52:39;...;
0;3REC75239A;866449;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;DISTRIBUIDORA UNIAO LTDA;No prazo;22/03/2023 08:00:00;CONCLUIDA;17/03/2023 16:36:00;;22/03/2023 08:00:00;22/03/2023 13:00:00;IPOJUCA/PE;RECIFE/PE;OYZ6J72 ;MXT1285 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 00:54:22;...;
0;3REC75293A;866669;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;22/03/2023 08:00:00;CONCLUIDA;17/03/2023 17:34:46;;22/03/2023 07:09:09;22/03/2023 09:59:12;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;HXM3D01 ;MRP0H20 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 06:47:06;...;
0;3REC75295A;865727;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;VINCUNHA NORDESTE S/A IND. TEXTIL;No prazo;22/03/2023 08:00:00;CONCLUIDA;17/03/2023 17:35:35;;22/03/2023 07:22:00;22/03/2023 16:48:39;SAO GONCALO DO AMARANTE/CE;MARACANAU/CE;AUT4G65 ;IXY8A18 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 15:44:45;...;
0;3REC75297A;866791;Coleta;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;MDIAS BRANCO S AINDUSTRIA E COMERCIO DE;No prazo;22/03/2023 08:00:00;CONCLUIDA;17/03/2023 17:35:36;;22/03/2023 08:00:00;22/03/2023 13:00:00;;FORTALEZA/CE;AMD2499 ;MZL0517 ;LOG IN LOGISTICA INTERMODAL SA          ;;;22/03/2023 08:35:30;...;
0;3REC75290A;865570;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;22/03/2023 08:30:00;CONCLUIDA;17/03/2023 17:34:46;;21/03/2023 14:59:53;22/03/2023 10:55:15;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;BYH7131 ;GNE1311 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 14:03:22;...;
0;3REC75234A;866445;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;GDC ALIMENTOS S A;No prazo;22/03/2023 09:00:00;CONCLUIDA;17/03/2023 16:34:15;;22/03/2023 09:00:00;22/03/2023 14:00:00;IPOJUCA/PE;ALHANDRA/PB;KLW3G90 ;HWM9A57 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 00:49:40;...;
0;3REC75291A;865547;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;22/03/2023 09:30:00;CONCLUIDA;17/03/2023 17:34:46;;21/03/2023 14:45:57;22/03/2023 11:33:27;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;MAN3291 ;HVQ3G39 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 13:40:22;...;
0;3REC75296A;866430;Coleta;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;22/03/2023 09:30:00;CONCLUIDA;17/03/2023 17:34:46;;22/03/2023 08:08:41;22/03/2023 15:45:36;;SAO GONCALO DO AMARANTE/CE;HWQ9I12 ;HUF7F13 ;LOG IN LOGISTICA INTERMODAL SA          ;;;22/03/2023 00:23:28;...;
2;3REC75241A;866451;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;AKZO NOBEL LTDA;Atrasado;22/03/2023 10:00:00;CONCLUIDA;17/03/2023 16:36:01;;22/03/2023 10:10:00;22/03/2023 14:58:37;;RECIFE/PE;MHM8C59 ;IHJ6429 ;LOG IN LOGISTICA INTERMODAL SA          ;;;22/03/2023 00:57:54;...;Previsão de Chegada: 
0;3REC75294A;866406;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;22/03/2023 10:00:00;CONCLUIDA;17/03/2023 17:34:46;;22/03/2023 08:39:50;22/03/2023 14:25:24;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;MHB7056 ;IWW3I79 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 23:47:35;...;
0;3REC75289A;865566;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;DSM PRODUTOS NUTRICIONAIS BRASIL S.A.;No prazo;22/03/2023 10:30:00;CONCLUIDA;17/03/2023 17:34:45;;22/03/2023 09:18:58;22/03/2023 15:04:40;SAO GONCALO DO AMARANTE/CE;SAO GONCALO DO AMARANTE/CE;NFU4G07 ;LWH0I03 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 13:57:49;...;
0;3REC75240A;866450;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;MULTILIT FIBROCIMENTO LTDA;No prazo;22/03/2023 11:00:00;CONCLUIDA;17/03/2023 16:36:01;;22/03/2023 11:00:00;22/03/2023 16:00:00;IPOJUCA/PE;RECIFE/PE;RIS6F98 ;IXS9238 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 00:56:21;...;
0;3REC75235A;866447;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;GDC ALIMENTOS S A;No prazo;22/03/2023 13:00:00;CONCLUIDA;17/03/2023 16:34:16;;22/03/2023 13:00:00;22/03/2023 18:00:00;IPOJUCA/PE;ALHANDRA/PB;ABJ7C03 ;KFX5F80 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 00:50:52;...;
0;3REC75237A;867276;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;PREMIER PET NORDESTE LTDA;No prazo;22/03/2023 13:00:00;CONCLUIDA;17/03/2023 16:36:00;;22/03/2023 13:00:00;22/03/2023 18:00:00;IPOJUCA/PE;JABOATAO DOS GUARARAPES/PE;KGU4585 ;HZN0H30 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 15:07:16;...;
0;3REC75233A;866442;Entrega;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;GDC ALIMENTOS S A;No prazo;22/03/2023 15:00:00;CONCLUIDA;17/03/2023 16:34:15;;22/03/2023 15:00:00;22/03/2023 20:00:00;IPOJUCA/PE;ALHANDRA/PB;RIS6G00 ;BWM3F64 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 00:46:57;...;
0;3REC75242A;867355;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER BRASIL LTDA.;Atrasado;22/03/2023 16:00:00;CONCLUIDA;17/03/2023 16:36:53;;22/03/2023 16:13:45;23/03/2023 05:06:10;;CABO DE SANTO AGOSTINHO/PE;OYZ6J72 ;MXT1285 ;LOG IN LOGISTICA INTERMODAL SA          ;;;22/03/2023 16:12:53;SM 27309993;
0;3SSZ337357A;866071;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;AKZO NOBEL LTDA;No prazo;22/03/2023 16:00:00;CONCLUIDA;21/03/2023 09:44:59;;22/03/2023 16:00:00;22/03/2023 21:00:00;;MAUA/SP;RIS6G08 ;FWE4C93 ;LOG IN LOGISTICA INTERMODAL SA          ;;;21/03/2023 18:40:00;...;
0;3SSZ337255A;866050;Coleta;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;BRASKEM SA - 15;No prazo;22/03/2023 17:00:00;CONCLUIDA;20/03/2023 12:10:41;;22/03/2023 17:00:00;22/03/2023 22:00:00;SANTOS/SP;SANTO ANDRE/SP;RIS6G08 ;FWE4C93 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;21/03/2023 18:26:27;SM de Nº 30158216;
0;3SSZ337296A;;Coleta;CANCELADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;UNILEVER DO BRASIL LTDA;;22/03/2023 18:00:00;SEM VIAGEM;20/03/2023 12:37:33;SANTOS/SP;;;CUBATAO/SP;LOUVEIRA/SP;;;ATUALIZAR PARA O EMBARCADOR CORRETO;;2,00;;...;
0;3REC75405A;867343;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;MAGAZINE LUIZA S/A;No prazo;23/03/2023 05:00:00;CONCLUIDA;20/03/2023 16:08:58;;23/03/2023 04:05:15;23/03/2023 11:48:56;SAO GONCALO DO AMARANTE/CE;MARACANAU/CE;AUT4661 ;IXY8017 ;WHIRLPOOL S/A;;1,00;22/03/2023 15:55:38;...;
0;3REC75411A;867511;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;VIA VAREJO - MARACANAU/CE;No prazo;23/03/2023 05:00:00;CONCLUIDA;20/03/2023 16:08:58;;23/03/2023 04:53:57;23/03/2023 15:00:23;SAO GONCALO DO AMARANTE/CE;MARACANAU/CE;NFU4G07 ;LWH0I03 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 17:47:03;...;
0;3SSZ337409A;867579;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;MAGAZINE LUIZA - GUARULHOS/SP;No prazo;23/03/2023 05:00:00;CONCLUIDA;21/03/2023 12:46:03;;23/03/2023 05:00:00;24/03/2023 17:50:00;SANTOS/SP;GUARULHOS/SP;RIT6B09 ;GBO0B92 ;WHIRLPOOL S/A;;1,00;22/03/2023 18:33:51;AE 24890012 ;
0;3ITJ93676A;868081;Coleta;ENCERRADA;15.245.792/0001-31;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;BENETEX RECICLAGEM TEXTIL EIRELI;No prazo;23/03/2023 06:00:00;CONCLUIDA;20/03/2023 11:11:31;;23/03/2023 05:28:33;23/03/2023 05:34:46;;BRUSQUE/SC;RLO3A16 ;FPC3C71 ;LOG IN LOGISTICA INTERMODAL SA          ;;;23/03/2023 04:34:32;...;
0;3REC75399A;867172;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;SENDAS DISTRIBUIDORA S/A;No prazo;23/03/2023 06:00:00;CONCLUIDA;20/03/2023 16:08:06;;23/03/2023 05:30:17;23/03/2023 09:50:58;SAO GONCALO DO AMARANTE/CE;ITAITINGA/CE;HXS6578 ;MQY1C14 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 13:35:59;...;
0;3SSZ337410A;867787;Entrega;ENCERRADA;15.245.792/0006-46;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;SPRINGER CARRIER LTDA;No prazo;23/03/2023 06:00:00;CONCLUIDA;21/03/2023 13:16:56;;23/03/2023 00:59:16;23/03/2023 00:59:17;GUARUJA/SP;SAO PAULO/SP;RIT6B26 ;GJA7F92 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 21:34:34;...;
0;3REC75357A;867972;Coleta;ENCERRADA;15.245.792/0005-65;SAFFLOG TRANSPORTES E LOGISTICA INTEGRAD;INDUSTRIA CLM ESQUADRIA DE ALUMINIO LTDA;No prazo;23/03/2023 07:00:00;CONCLUIDA;20/03/2023 15:04:44;;23/03/2023 07:00:00;23/03/2023 12:00:00;;CAMPINA GRANDE/PB;RIS6G00 ;BWM3F64 ;LOG IN LOGISTICA INTERMODAL SA          ;;;23/03/2023 01:00:11;...;
0;3REC75424A;867180;Entrega;ENCERRADA;15.245.792/0004-84;SAFFLOG TRANSPORTES E LOGISTICA INTEGRADA LTDA;GERADOS DISTRIBUIDORALTDA;No prazo;23/03/2023 07:00:00;CONCLUIDA;21/03/2023 14:46:08;;23/03/2023 06:08:56;24/03/2023 13:58:06;SAO GONCALO DO AMARANTE/CE;MARACANAU/CE;BYH7131 ;GNE1311 ;LOG IN LOGISTICA INTERMODAL SA.         ;;1,00;22/03/2023 13:40:26;...;
